"[0.9999999999989129, 64.46, 104.21, 55.41, 133.66, 82.76, 63.97, 102.48, 43.63, 95.95, 53.67, 88.95, 138.24, 34.86, 160.62, 125.23, 117.65, 58.66, 178.36, 55.5, 36.89, 85.59, 143.2, 107.65, 72.97, 79.25, 56.68, 30.53, 116.22, 158.81, 78.05, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 64.13, 106.05, 54.5, 133.21, 81.95, 63.8, 99.11, 43.45, 95.54, 53.65, 85.86, 138.77, 34.85, 161.45, 125.4, 118.01, 58.66, 178.29, 55.41, 37.31, 86.41, 143.51, 106.94, 73.78, 79.27, 56.58, 30.73, 116.81, 158.18, 78.26, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 63.47, 104.48, 54.0, 131.6, 81.24, 63.65, 99.59, 43.53, 95.01, 53.13, 87.04, 137.22, 34.56, 160.58, 124.85, 117.7, 58.33, 178.36, 54.92, 36.39, 86.76, 143.17, 106.27, 73.13, 78.95, 56.58, 30.62, 117.03, 156.06, 78.28, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 63.83, 105.79, 53.9, 131.87, 82.03, 64.66, 100.61, 43.64, 96.09, 53.43, 87.49, 137.06, 34.25, 160.67, 123.9, 117.52, 57.65, 178.38, 54.75, 35.29, 85.97, 142.88, 106.29, 72.94, 79.6, 56.97, 30.72, 117.98, 158.34, 78.71, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 63.94, 105.87, 53.93, 131.21, 81.77, 64.56, 100.39, 43.51, 95.16, 53.49, 87.48, 136.05, 34.58, 161.55, 123.86, 118.3, 57.84, 177.81, 54.79, 35.15, 86.05, 142.71, 106.36, 73.3, 79.85, 57.39, 30.8, 117.88, 158.05, 79.48, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.52, 107.48, 53.64, 131.73, 82.56, 66.3, 100.51, 43.48, 95.83, 53.64, 87.56, 136.91, 34.98, 163.5, 124.24, 119.21, 63.86, 178.57, 55.85, 35.44, 85.78, 142.99, 107.74, 73.76, 80.53, 57.96, 31.04, 118.58, 162.09, 80.14, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.83, 108.37, 53.59, 132.19, 83.44, 66.1, 101.2, 43.44, 95.75, 53.6, 88.59, 136.21, 35.04, 162.04, 123.65, 118.29, 62.86, 178.58, 55.98, 34.93, 85.76, 142.13, 107.79, 73.34, 80.63, 58.06, 31.01, 118.15, 162.83, 79.95, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.39, 108.81, 53.66, 132.62, 82.83, 65.87, 101.32, 43.47, 96.67, 53.39, 88.7, 136.11, 34.92, 161.77, 123.43, 118.31, 62.49, 178.39, 55.77, 35.08, 85.99, 141.82, 108.34, 73.54, 80.89, 58.2, 30.94, 118.18, 163.44, 80.06, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 64.74, 108.0, 53.81, 132.28, 82.65, 65.28, 100.14, 43.61, 97.86, 53.45, 86.41, 135.6, 34.53, 162.08, 123.36, 118.8, 62.64, 178.82, 55.13, 35.13, 86.31, 142.19, 108.12, 73.95, 82.5, 58.02, 30.85, 118.23, 162.19, 79.68, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.48, 107.93, 53.86, 133.0, 83.24, 65.46, 101.4, 43.75, 97.77, 53.64, 86.72, 137.04, 34.68, 163.53, 123.77, 119.38, 63.63, 181.0, 56.73, 35.15, 86.73, 142.63, 109.18, 73.8, 82.91, 58.3, 30.95, 118.6, 163.86, 80.12, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.38, 108.18, 53.65, 133.1, 83.0, 65.32, 102.16, 44.03, 96.84, 52.33, 87.85, 136.57, 34.57, 161.95, 123.22, 119.52, 63.35, 180.27, 56.45, 34.98, 87.04, 142.88, 108.87, 73.89, 83.32, 57.94, 30.87, 118.51, 163.25, 80.02, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.63, 109.48, 53.61, 134.66, 84.15, 65.72, 102.77, 44.24, 97.1, 52.79, 87.81, 137.06, 34.91, 161.88, 122.31, 118.52, 63.32, 180.56, 56.77, 35.11, 87.02, 141.62, 109.69, 73.32, 83.61, 58.12, 31.19, 118.35, 165.55, 80.91, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.3, 109.38, 52.76, 135.0, 84.29, 65.71, 102.62, 43.83, 96.88, 52.36, 87.92, 136.23, 35.21, 160.7, 120.33, 117.94, 63.04, 179.25, 56.88, 34.79, 86.58, 141.08, 109.16, 72.89, 82.8, 57.44, 31.12, 116.98, 165.65, 80.81, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.68, 109.22, 53.17, 134.72, 84.41, 65.89, 102.22, 44.06, 96.87, 52.64, 88.11, 136.15, 35.02, 160.44, 121.31, 117.1, 63.29, 179.87, 56.86, 35.14, 86.96, 141.71, 108.94, 72.93, 82.52, 57.56, 30.72, 117.42, 165.67, 80.84, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.63, 109.08, 52.87, 135.0, 83.38, 65.95, 103.55, 44.1, 96.65, 53.23, 88.91, 134.8, 34.97, 161.36, 120.72, 117.13, 63.63, 179.18, 57.21, 35.19, 87.44, 142.17, 109.33, 74.3, 82.65, 57.6, 30.48, 117.82, 166.06, 80.27, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.53, 109.36, 52.45, 134.44, 83.84, 65.86, 102.32, 43.92, 96.39, 53.42, 87.8, 135.46, 35.24, 160.04, 119.92, 115.01, 63.36, 179.61, 58.9, 34.98, 87.31, 142.04, 109.14, 72.81, 82.59, 57.62, 30.52, 117.47, 166.23, 80.47, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.36, 108.51, 52.55, 134.99, 83.59, 65.8, 101.94, 43.74, 95.87, 53.5, 87.99, 135.34, 35.36, 160.0, 119.13, 115.42, 63.55, 179.07, 58.66, 34.84, 86.85, 142.09, 108.5, 72.7, 82.74, 57.67, 30.63, 116.95, 166.26, 81.06, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.68, 108.85, 52.63, 134.14, 84.01, 65.77, 101.68, 43.85, 95.97, 53.78, 87.72, 136.22, 35.4, 160.26, 119.44, 115.19, 63.58, 179.77, 59.62, 35.09, 87.4, 142.01, 108.0, 71.97, 82.38, 57.89, 30.98, 116.63, 166.08, 80.8, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.16, 108.03, 52.53, 133.29, 83.15, 65.95, 102.2, 43.85, 95.82, 53.61, 88.02, 135.06, 35.15, 159.05, 118.71, 114.87, 62.73, 179.41, 60.22, 34.82, 87.31, 139.87, 107.96, 72.23, 81.47, 57.95, 31.06, 117.11, 165.3, 80.29, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.0, 107.57, 52.75, 132.98, 82.84, 66.07, 101.89, 43.67, 95.55, 54.02, 87.46, 135.43, 35.09, 158.63, 118.57, 115.43, 62.32, 179.58, 59.24, 34.77, 87.9, 137.3, 107.72, 71.22, 80.18, 58.17, 31.29, 117.75, 165.9, 80.32, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 64.79, 106.94, 52.07, 132.23, 82.66, 66.22, 101.32, 43.32, 95.21, 53.63, 87.27, 134.36, 35.26, 158.32, 119.04, 114.44, 62.85, 179.41, 59.0, 34.82, 87.58, 136.62, 107.31, 71.14, 79.39, 58.03, 31.35, 117.14, 165.97, 80.57, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.52, 106.82, 52.5, 132.9, 83.1, 66.95, 102.05, 43.54, 94.87, 54.13, 87.84, 135.24, 35.55, 159.72, 119.92, 115.41, 63.01, 180.5, 58.63, 35.11, 88.3, 137.27, 107.97, 71.4, 80.35, 58.1, 31.58, 118.48, 166.87, 80.87, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.45, 106.0, 52.27, 130.81, 82.48, 67.5, 101.7, 43.24, 94.86, 53.99, 87.52, 134.1, 35.7, 159.4, 119.47, 115.36, 62.71, 180.15, 58.0, 34.88, 87.54, 136.87, 107.35, 71.31, 80.52, 57.89, 31.54, 118.47, 169.37, 81.17, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.58, 106.1, 52.33, 129.45, 81.95, 67.5, 100.58, 43.43, 94.46, 53.64, 87.14, 134.12, 35.89, 158.88, 119.34, 115.66, 62.79, 179.24, 57.64, 34.8, 87.31, 136.05, 106.43, 71.44, 80.71, 57.46, 31.44, 118.71, 169.46, 80.9, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 64.86, 106.73, 52.56, 129.9, 81.45, 67.21, 100.21, 43.35, 94.26, 53.8, 86.84, 134.23, 36.02, 159.54, 119.08, 115.4, 62.9, 179.98, 58.54, 34.68, 88.31, 135.74, 106.72, 72.84, 81.54, 57.59, 31.58, 118.35, 168.51, 81.3, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.19, 107.73, 52.88, 131.16, 81.69, 67.49, 100.93, 43.66, 94.42, 54.18, 87.42, 135.15, 36.08, 159.55, 119.32, 115.83, 62.98, 180.81, 58.02, 34.77, 88.2, 136.61, 106.93, 72.5, 82.22, 57.67, 31.83, 118.84, 169.18, 82.0, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.76, 107.7, 53.51, 132.99, 82.08, 67.44, 102.43, 43.79, 93.8, 53.9, 88.57, 134.1, 36.57, 160.35, 119.75, 117.25, 63.24, 180.46, 57.41, 34.77, 88.64, 135.97, 106.01, 73.0, 81.64, 57.61, 31.87, 119.29, 169.33, 82.53, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 66.19, 108.36, 53.71, 132.64, 83.72, 67.16, 102.88, 43.64, 93.71, 53.9, 88.24, 132.79, 36.46, 161.64, 119.61, 116.92, 62.87, 179.75, 57.72, 34.84, 87.95, 134.99, 105.85, 72.06, 82.88, 57.66, 31.79, 118.68, 169.67, 83.24, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 66.24, 105.52, 53.6, 132.9, 83.54, 67.25, 104.12, 43.63, 94.09, 54.29, 89.05, 131.26, 36.44, 159.0, 119.47, 116.17, 63.24, 180.1, 56.17, 34.72, 87.78, 135.44, 105.75, 71.83, 84.67, 57.43, 31.47, 116.9, 171.66, 82.97, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.12, 103.13, 51.82, 128.53, 80.79, 66.65, 101.27, 42.27, 92.42, 53.41, 86.84, 127.74, 35.44, 155.69, 118.23, 114.58, 62.49, 175.64, 55.33, 34.1, 86.24, 133.62, 102.68, 70.3, 82.92, 56.21, 30.85, 114.44, 168.57, 81.33, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 65.9, 105.44, 52.57, 130.12, 81.92, 67.06, 102.25, 43.19, 93.64, 52.91, 87.29, 128.59, 36.08, 158.29, 119.16, 115.95, 63.19, 178.1, 56.01, 34.65, 88.25, 135.53, 104.03, 71.94, 83.57, 57.05, 31.44, 115.52, 171.06, 82.97, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 64.36, 107.95, 51.45, 128.76, 80.23, 66.53, 99.43, 42.28, 92.7, 52.04, 85.21, 125.72, 35.61, 155.81, 117.61, 114.73, 61.81, 176.07, 55.37, 34.04, 87.05, 133.95, 102.32, 71.46, 82.25, 56.53, 31.06, 114.26, 167.0, 81.89, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 63.48, 111.77, 51.49, 127.67, 81.02, 66.4, 98.42, 42.11, 92.26, 52.38, 84.6, 126.26, 35.62, 154.05, 117.86, 115.18, 61.35, 175.62, 55.13, 33.94, 87.01, 133.69, 101.66, 71.52, 80.98, 56.26, 31.0, 113.71, 166.16, 81.49, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 63.83, 115.57, 51.98, 127.77, 82.03, 66.64, 99.5, 42.36, 92.5, 52.85, 85.08, 126.96, 36.56, 155.66, 118.63, 116.14, 62.38, 176.59, 55.47, 34.14, 88.06, 135.61, 102.71, 72.4, 81.4, 57.19, 31.31, 114.94, 168.08, 82.01, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 63.66, 114.92, 51.88, 126.7, 82.05, 65.82, 97.84, 42.14, 92.56, 52.72, 84.03, 126.11, 37.67, 153.84, 118.25, 115.28, 62.28, 175.06, 55.18, 33.94, 88.05, 138.47, 100.1, 72.87, 81.49, 57.25, 30.84, 114.67, 166.0, 82.07, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 64.06, 113.58, 51.2, 127.48, 81.88, 66.19, 98.04, 42.1, 92.63, 53.01, 83.83, 126.29, 37.16, 154.87, 117.66, 115.21, 61.33, 176.72, 54.95, 33.65, 88.37, 137.68, 100.44, 72.09, 80.81, 56.93, 31.02, 115.09, 166.21, 82.51, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 63.72, 113.57, 51.27, 127.79, 81.7, 66.46, 97.7, 42.34, 92.95, 52.57, 82.54, 126.83, 37.14, 154.45, 117.95, 116.45, 61.94, 177.6, 54.87, 33.81, 88.58, 137.47, 100.24, 71.97, 80.64, 56.81, 31.1, 114.79, 166.47, 82.48, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 64.28, 113.55, 51.87, 130.56, 83.47, 66.84, 99.63, 42.53, 92.39, 52.74, 83.3, 128.11, 37.45, 155.53, 118.91, 116.93, 62.7, 179.59, 55.34, 34.28, 87.8, 139.91, 101.96, 72.19, 80.58, 57.76, 31.36, 115.93, 167.03, 83.22, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 64.63, 114.62, 52.35, 131.87, 83.5, 67.39, 99.98, 42.96, 93.41, 52.56, 83.54, 128.75, 37.55, 156.11, 119.46, 117.36, 63.02, 179.85, 55.41, 34.15, 88.99, 141.04, 103.0, 72.27, 82.38, 57.82, 31.66, 116.73, 168.02, 83.36, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 63.85, 112.71, 52.56, 131.78, 82.44, 67.25, 99.22, 42.74, 93.27, 52.24, 83.45, 127.79, 37.19, 154.98, 118.81, 117.17, 62.96, 177.39, 55.15, 34.26, 87.76, 140.51, 102.56, 72.35, 82.05, 57.43, 31.34, 115.31, 165.13, 82.54, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 63.42, 112.88, 52.15, 130.57, 82.37, 65.78, 98.78, 42.05, 91.96, 52.13, 83.06, 125.45, 36.65, 153.98, 117.78, 116.53, 62.15, 175.95, 54.4, 33.64, 87.85, 139.72, 102.23, 71.62, 80.68, 56.9, 31.07, 113.94, 161.48, 81.81, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 64.28, 113.09, 52.49, 131.32, 82.88, 66.36, 98.98, 42.59, 91.72, 52.57, 83.24, 126.82, 37.18, 156.77, 119.22, 116.88, 62.57, 176.3, 55.34, 33.83, 88.36, 140.79, 102.35, 72.33, 80.97, 57.95, 31.48, 114.41, 162.89, 82.16, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 64.22, 113.95, 52.06, 132.23, 86.59, 66.71, 102.15, 42.15, 92.2, 52.33, 86.9, 128.27, 37.44, 158.29, 119.39, 115.18, 63.3, 177.59, 53.25, 33.99, 89.46, 140.41, 102.35, 71.79, 80.66, 58.03, 31.5, 115.01, 163.45, 82.97, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 63.37, 112.18, 52.12, 131.03, 87.47, 65.65, 101.27, 42.03, 91.8, 51.73, 86.46, 127.93, 37.32, 158.11, 117.27, 114.79, 61.91, 175.37, 52.16, 33.32, 88.23, 138.32, 101.06, 70.73, 79.21, 57.4, 31.39, 113.87, 158.95, 81.92, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 64.04, 113.05, 51.98, 131.74, 88.77, 66.59, 102.92, 42.32, 92.86, 51.83, 87.28, 128.68, 37.75, 158.85, 118.13, 115.36, 62.41, 176.23, 52.65, 33.87, 89.75, 140.0, 101.6, 72.12, 80.62, 57.6, 31.72, 114.55, 161.27, 82.7, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 63.81, 112.52, 51.88, 132.38, 88.28, 66.51, 102.45, 42.03, 92.49, 52.42, 87.05, 128.5, 37.66, 157.61, 118.81, 114.64, 62.52, 175.04, 52.67, 33.68, 88.66, 138.49, 102.43, 72.01, 80.38, 57.42, 31.5, 113.0, 161.07, 82.86, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 63.91, 113.0, 51.26, 132.25, 87.51, 66.6, 101.27, 41.84, 92.59, 51.86, 86.25, 128.2, 37.54, 156.46, 118.82, 113.5, 62.46, 171.68, 52.14, 33.72, 88.35, 138.16, 101.43, 71.75, 80.24, 57.24, 31.35, 112.32, 162.27, 82.73, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
"[0.9999999999989129, 64.36, 113.05, 50.27, 134.66, 89.42, 67.69, 102.23, 41.81, 92.45, 52.7, 87.0, 127.58, 37.99, 157.08, 119.18, 113.41, 62.8, 172.39, 52.12, 33.9, 88.85, 137.6, 102.25, 71.67, 80.51, 57.64, 31.59, 113.1, 166.4, 83.35, 13.0, 14.0, 14.0, 13.0, 14.0, 0.0, 0, 2.0, 0, 0, 0, 14.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 13.0, 13.0, 0, 0.0, 0, 14.0]"
